,B_0,A_0,D_0,alpha_D,alpha_Y,tau_D,tau_Y,a_A,a_D,sigma_A,x_A,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.016635590802791186,0.09317965940500868,0.03677573653770294,0.0017052206916122453,0.012395826350248506,0.6610911238434418,0.7317386265794672,0.048909909457384215,0.0925292102266884,0.00906050076276449,0.003488620789046467,0.17692483931078642,0.04801017442164373,0.06521273989231016,,0.4175516036184054
PIGEON LAKE,0.014870066922841811,0.07389855515589391,0.047567161163924884,0.001467370713623889,0.009525404343348006,1.502631010054668,0.5975674937807159,0.025701938398908858,0.09835791126681823,0.009482846830507461,0.006506136635779579,0.17508499474119413,0.04159239732993936,0.07435780304445828,,0.40930478384918473
PIGEON LAKE,0.013620481046777537,0.0854753902091916,0.05245931513429476,0.006559411810035035,0.010564288783414748,1.9697153933220621,0.7591031464555551,0.006115145296277651,0.03812575261628095,0.009289075317310866,0.005707568732603648,0.2166408094975357,0.05510609888759711,0.12154563624076208,,0.47327069336424793
PIGEON LAKE,0.014816649446090686,0.046456432622328916,0.0589366378351541,0.001048862780674468,0.011092463419769903,1.6432971034331958,1.8097238212350772,0.08709421470618639,0.07246356103030364,0.006185936540715382,0.007397323401070572,0.22244390330013455,0.04086049211832442,0.0944393389627159,,0.5320318788193633
PIGEON LAKE,0.010427963340180625,0.09743545845631243,0.04101885539909559,0.004173915365317214,0.012064249479291606,1.8335226069684738,0.9890499279885079,0.07283683100252088,0.07135538381867018,0.009941052314313494,0.009790868133587337,0.1800765390413639,0.06504688897670803,0.11149754668041804,,0.3636851814669656
PIGEON LAKE,0.018354306066915953,0.09737600315521294,0.04990483710338728,0.003265810575898608,0.01013716122194366,1.6586468223376498,1.5858920998800594,0.0613767669713758,0.012845054553849829,0.005283882795716131,0.0013264641875758935,0.20679882963232768,0.04795303762903263,0.09612891262225443,,0.476314538645696
PIGEON LAKE,0.013315738586319403,0.09938348972468414,0.08771060968322131,0.0025990675200547853,0.00589782697876725,0.8705103084937201,1.0116714334914596,0.06938082069620273,0.046077398368785424,0.004953875811022779,0.009764330085905487,0.18073321273807783,0.06485693120830047,0.15284022487609855,,0.32450248212983446
PIGEON LAKE,0.014239777606021332,0.09116942127073895,0.047432917907035806,0.0011080459361675916,0.007410397653502723,1.7814136101707259,0.5889552559682975,0.04572650387916508,0.06443698779117422,0.007364554414659557,0.0011553609618560265,0.15380839875009417,0.04390595994029798,0.07142612501986287,,0.34609311129012166
PIGEON LAKE,0.016025465960856744,0.0960847205697063,0.03690429527984371,0.003145451846571237,0.006399082594447581,1.4173762171129543,1.434567754617757,0.028697887234675735,0.01858395729663464,0.008305707608142223,0.002979918342238571,0.20555279539289703,0.05421576116686747,0.08452246709379127,,0.47792015791803233
PIGEON LAKE,0.01237794530251448,0.08288797930207539,0.02617818886309884,0.0025603101822234777,0.0033392246378413045,1.6915695921172262,0.5980678384874152,0.04194970234623098,0.09914829047659646,0.006855515136259024,0.008412116441710346,0.20385151457610476,0.061730748075375846,0.08289439542281771,,0.4669294002301207
PIGEON LAKE,0.01954348521994316,0.0908203210483546,0.02801379020063967,0.007134151524831638,0.0069049784036017536,1.9860461334766277,1.7390240903845884,0.01888871260512906,0.06925228447403316,0.004253426679200037,0.002387648548606012,0.32055176708561023,0.06164657271022447,0.08943980528819183,,0.8105689232584145
PIGEON LAKE,0.009821242353925855,0.04362041087226751,0.02220151769103216,0.001951195197619934,0.008482228989077497,1.9321354049909156,1.2139979688928202,0.09505864805045085,0.035861671349261305,0.0025239205621400704,0.0029326842986336856,0.2700674221717536,0.05087732398680036,0.07758398781196509,,0.6817409547164954
PIGEON LAKE,0.01717689142713138,0.09219986210711414,0.05461202588191232,0.0018510386966722305,0.010769071110011484,1.850970724461021,0.7245403631581508,0.08633316812099129,0.0861192588400066,0.007085278937368188,0.006354152327473158,0.17090988670760807,0.04424462426040583,0.08543256528752592,,0.3830524705748924
PIGEON LAKE,0.015500288431412747,0.02787764934088698,0.031661307319964624,0.001077988807021723,0.010730769135213494,1.1068534468326796,1.1410774933299046,0.006914825518750382,0.038267534976211284,0.003505431934842938,0.0010454074042666782,0.33181364250745116,0.03908450577742051,0.06297202367624168,,0.8933843980686913
PIGEON LAKE,0.008871105879596337,0.08909029141152797,0.009354744668549228,0.0040680155054493424,0.010588247504364223,1.664193046964822,1.2028338270533496,0.07995292177797439,0.03376266072060555,0.008943831617226106,0.009990414534711084,0.22383586247201634,0.08442302140904547,0.12532332060897947,,0.461761245398024
PIGEON LAKE,0.011066011102759996,0.08877699225486338,0.04022990146880118,0.0013711870011940226,0.008683765436746694,1.5464802090734875,1.050074179583702,0.05021819955801558,0.010699287792404193,0.003795271540945973,0.0010114620615632357,0.15397397172260077,0.05136600594722062,0.07627246049706375,,0.334283448723518
PIGEON LAKE,0.012438627521706089,0.0960660984175076,0.0930128113233068,0.006501472420334234,0.00046866151239295314,1.7214053532297884,1.7292062611099355,0.011906844268210204,0.03730835881449089,0.004057501825507225,0.0022505447922819186,0.20400295833607437,0.07483181559879215,0.1842551523288976,,0.3529219070805333
PIGEON LAKE,0.013210680783646817,0.08880170839930684,0.04881391773099071,0.0010815269696780785,0.0070282229533010915,1.1878811098808573,1.6062940178903329,0.029624677446017496,0.04799090119251125,0.0019399631718435917,0.0019604786287621113,0.1545759423114999,0.045604235143231725,0.07774321623438098,,0.340380375556887
PIGEON LAKE,0.01301850135571643,0.0998876362228912,0.04373909172390807,0.0019129343990105336,0.009011755795607887,1.4236818319871194,0.5265403655252032,0.07469941587971855,0.05597129378936183,0.003855424807157147,0.0025389559483766427,0.15478247308042659,0.05030657368412766,0.07770311225076569,,0.3363377333063864
PIGEON LAKE,0.011750635320785838,0.09941005603102217,0.09494363443778431,0.0010111199269795604,0.005072614816813238,1.8705156879965927,1.1519808132725133,0.0723350737745378,0.04241306449042158,0.0050709500654154355,0.0049418399442286084,0.18266134169444403,0.06234228209012728,0.14098789387632,,0.3446538491168848
PIGEON LAKE,0.009676934478842714,0.08143419930443857,0.04112136968621239,0.0024152146860586983,0.004766806114699374,1.5122683871994673,0.9030506034196993,0.020774652549166824,0.09383400093474309,0.002002184219087405,0.0056091955848994205,0.16891735701729838,0.05674600179727263,0.09541594845969195,,0.3545901207949305
PIGEON LAKE,0.012484711171257518,0.09207426138505193,0.034466220295910954,0.00351682423391436,0.005618063853385467,1.7983929633625855,0.826890905420546,0.018269569345644512,0.08522740684457036,0.001871472830618961,0.002262363764177066,0.1917747411818984,0.05983407416979893,0.0921566855876275,,0.42333346378826886
PIGEON LAKE,0.005230473822317103,0.09572912883945292,0.03899469870927293,0.0010632435809592522,0.0071321029374497935,1.926343323561184,1.6095446927799981,0.06235671768703025,0.05614055623975058,0.009392859245305866,0.001568913367748252,0.16555724855917628,0.06527367136536796,0.09143305187485687,,0.339965022437304
PIGEON LAKE,0.014689437955139266,0.06241832957173748,0.03004387929962938,0.006322246174775671,0.010487759972889909,1.0845833501724673,0.6606670109672845,0.018838878653712594,0.05192115228577961,0.00550095013050111,0.004583512938309994,0.3113098374392282,0.053313348244157115,0.0866521293894044,,0.7939640346841231
PIGEON LAKE,0.012702509915418547,0.09259667160633593,0.022178681551196833,0.0012458513098050645,0.011804826588092357,0.7156807223767117,1.2966235765215994,0.023017773001111238,0.05770333030584758,0.004250112791463671,0.0037556275116126976,0.1779489576419533,0.06405930969809204,0.07111362917460641,,0.3986739340531614
PIGEON LAKE,0.009828554632235934,0.09847546923279714,0.025050597072793418,0.002587220960652149,0.012589976424156048,1.638544869251534,0.9132369240115863,0.01875798125517844,0.02044828453939294,0.004976775630996461,0.003935681614474621,0.17062318164097035,0.0699469073085108,0.0922301062923168,,0.34969253132208344
PIGEON LAKE,0.008016308135710588,0.034473971669165174,0.03871391668344586,0.0019929571391582852,0.00803121857100739,0.8342158188519151,1.1117859935836187,0.042224655519726983,0.026346022117438417,0.006870282813617937,0.00556705835366033,0.23571574212609203,0.04279813165487622,0.09597057271510083,,0.5683785220082991
PIGEON LAKE,0.013676754088512717,0.09480459665636537,0.022173319544648507,0.001808959526845321,0.01225336444951689,1.6281253641875568,1.1144457239733434,0.08385147288468872,0.06803980487285315,0.008073396280903342,0.005242899581682093,0.19157439205208102,0.06536997106920973,0.0753881588848559,,0.43396504620217735
PIGEON LAKE,0.009659369206778179,0.07729140502028573,0.047141376717116795,0.0010461876459952986,0.006050904165264166,1.1440645592039695,1.2586502309851744,0.08034075660503416,0.004686085552852229,0.005171449024537883,0.006957631809084471,0.15628330775827395,0.04954750495747442,0.08372811821469867,,0.3355743001026488
PIGEON LAKE,0.008645182554864683,0.02729053691202057,0.02181934786406329,0.0018366445764749647,0.0018082930540608945,1.7103678055719558,1.268917674998813,0.013129304606268134,0.04373297586068085,0.005590238902197904,0.0015653458703802636,0.35361253014345045,0.04249771247962474,0.08077924427366155,,0.937560633677065
PIGEON LAKE,0.006671726537801612,0.08077894725076071,0.06395289574850926,0.0016195583447976862,0.007270530901875759,0.6146960232303706,1.9476317624453858,0.07585773827879384,0.034172106332198054,0.0067681214390638515,0.006897916148414015,0.17352895507394514,0.06205354384809577,0.12527178649472043,,0.3332615348790192
PIGEON LAKE,0.0062983702051627385,0.09827335063772318,0.09059084274883772,0.002284364098486506,0.007308482610694614,1.8147939594978755,0.6692213703054817,0.06269308689920244,0.027995566302551025,0.0034502182822844585,0.0028119985352525463,0.1916479132390347,0.07176121797198796,0.15596507381004934,,0.3472174479350668
PIGEON LAKE,0.017838000547279763,0.09038638343200404,0.06150687283785148,0.002272588600610581,0.005843879549902681,1.8590010782676643,1.288217975228136,0.06176252870534096,0.052216040383070456,0.001215974954832051,0.00667691257100664,0.18756063480318108,0.04686759235214902,0.1040834695284493,,0.411730842528945
PIGEON LAKE,0.017617169503803397,0.06847320412724955,0.03439289389017976,0.005850810776927402,0.009453883923137783,1.3931852653539587,1.3727413813747749,0.048055676559291084,0.03914992712112626,0.003368596715699861,0.002531948600299664,0.33304692116251383,0.05033670364203772,0.08700296114816371,,0.8618010986973401
PIGEON LAKE,0.014478665122170511,0.02870022246524563,0.019399100535588288,0.0011349499930881322,0.011316277346507218,0.6082729895596029,0.7060699514469679,0.05874731710840446,0.09942644111685389,0.005260027334487365,0.004651252645002621,0.33562396737639166,0.0467613350721303,0.05841859336385798,,0.9016919736931868
PIGEON LAKE,0.011145698477887107,0.08524515539726804,0.04342770133169169,0.007739977976567778,0.006570128042642042,1.649476815035686,1.2273792572474382,0.04618879925032464,0.027211690538857653,0.009392981192763526,0.009796478551835517,0.21914486166896455,0.06375685970448268,0.12575826453781028,,0.4679194607646008
PIGEON LAKE,0.010973507415639586,0.0878196431811135,0.026206613306917773,0.0034874565955960576,0.010772746247415933,0.6256507780053776,0.6431033081793647,0.051711715460490464,0.05412546333730058,0.00555343710891611,0.0025316164717093265,0.18968346861274243,0.0658763998424099,0.09068042427423026,,0.4124935817215871
PIGEON LAKE,0.004398463114416384,0.09777924323319902,0.04723991502734087,0.0011225485520322256,0.006746090337109534,1.5683214402239982,1.2958064648346193,0.09448906493154657,0.05463626254695771,0.008352501113120319,0.004396372863457374,0.17087206519167886,0.06556407453596333,0.10043343842294898,,0.3466186826161242
PIGEON LAKE,0.0108769266260757,0.0870930834982926,0.046549660803945396,0.001152059767720993,0.011081865098481566,1.5787875775064115,1.1388644330226765,0.06266868141770113,0.07830250470564117,0.004164084066687554,0.0027884801647661663,0.15518637658779535,0.049040933714311966,0.0800394697653947,,0.3364787262836794
PIGEON LAKE,0.009044149476801149,0.09210512770000773,0.04261827630874854,0.0063566005059118936,0.007046326360181646,1.9208111989842753,1.1566212798268505,0.08281056581688442,0.027957610645679278,0.005443644161260111,0.002183090244021581,0.1917751705149049,0.07066730553087075,0.1318247179716808,,0.37283348804216315
PIGEON LAKE,0.012345961579901359,0.09290360117097274,0.0418200139565488,0.0011331504674261007,0.006663592612732359,1.3475532103507895,0.762378337123506,0.0949599483515275,0.0015783833119524318,0.004515182725015949,0.0029496538034733616,0.1529833725078487,0.048616012220670406,0.07118778507447134,,0.3391463202284043
PIGEON LAKE,0.01334025491693084,0.050888709875492134,0.055428235167224275,0.00405572657985132,0.010101877148994343,1.3741939124812972,0.9029734140012056,0.044901336585821,0.02610562851776218,0.008752569628538714,0.0020649096201088572,0.2595345442676037,0.04318813859488883,0.11097286269135126,,0.624442631516571
PIGEON LAKE,0.00846832797651078,0.09146382046713103,0.025242274273708887,0.001349984862351306,0.008561387748185377,1.52901939851659,1.0655701043592307,0.07303907288112929,0.0076538427181835275,0.004042051064969172,0.005083545230856584,0.1581040326808874,0.06721911702389156,0.08375491236865881,,0.32333806865011183
PIGEON LAKE,0.012502413238540087,0.097242887432048,0.0556977247783729,0.0011935051395114962,0.007634013926052995,1.7788106409602062,1.5152339511271475,0.035724543137729846,0.056677945391946614,0.0014907363376429538,0.006939778481978336,0.15834549352492241,0.04888963969993796,0.08898013792787984,,0.33716670294694945
PIGEON LAKE,0.014769359712811458,0.09668270467568585,0.030617619922283103,0.0015037266919888112,0.007340099993443738,1.9424539182245306,1.6045450480788075,0.04761795153469711,0.04902329392867894,0.007705203458725609,0.003913057441422923,0.17622526421117157,0.05549283262139536,0.06827544492336574,,0.4049075150887536
PIGEON LAKE,0.009951372797122236,0.09109978034713051,0.04621334177432973,0.001689556187439649,0.005129181877632684,1.7239432044660326,0.8411309428648575,0.009678007069544511,0.006243451782450428,0.0031170226234245382,0.007168590808277549,0.15807576645821955,0.05367684915556663,0.08902314945197277,,0.3315273007671192
PIGEON LAKE,0.010626864468918862,0.0031770290554137826,0.02216415555261463,0.0021234753904419332,0.009057621870839043,1.6226919165236071,1.4858306863747373,0.029384043048548077,0.057266359363327676,0.0023822010457405724,0.004961135386959286,0.32731641388458993,0.04142319795497708,0.08941786854928073,,0.851108175149512
PIGEON LAKE,0.011075125717862136,0.09099308530417785,0.02289410109325171,0.0010965314370832658,0.006332620114060766,1.2485249102009173,0.9912065337234746,0.06538692655578691,0.04946775491172074,0.006652101428171928,0.0029431866011378495,0.16661325510545033,0.06412734150455482,0.0728808762006636,,0.36283154761113257
PIGEON LAKE,0.006691334285487301,0.05540224237260269,0.004337484978629368,0.001068726181547245,0.0041600513220588775,1.7586053172753329,1.238741768508567,0.057331775505481644,0.051544021965331054,0.0064522703746125905,0.0026768670309891014,0.23764129251749677,0.07670620300528685,0.10827384469084679,,0.5279438298563567
PIGEON LAKE,0.016981933537185585,0.09428734122963733,0.06574071628343929,0.0012646688459574977,0.012124347935135548,0.7383620123007092,1.5516131756699831,0.04901393888733955,0.04045852066070488,0.0028690865640573046,0.004868164214851353,0.16371364576680997,0.04669676849523141,0.1017279000410863,,0.3427162687641122
PIGEON LAKE,0.011295090367394275,0.09105332147751681,0.044903512406156476,0.001176385150052397,0.003994616210779841,0.9288880361917524,0.9730843883682229,0.01876583842667772,0.009703653995152245,0.0028676584189162905,0.0059685184697738595,0.15467481559196364,0.04951750277998795,0.07837508518658949,,0.33613185880931346
PIGEON LAKE,0.005559879932410472,0.09411002070633086,0.01791578807333046,0.0016910165633696773,0.0018272114845746196,1.5602820917119289,0.5810891871716446,0.08094608104962059,0.005369400745952095,0.00886528283934538,0.003337894304688795,0.17305091718887197,0.08510051174078292,0.11792620847337815,,0.3161260313524549
PIGEON LAKE,0.013459590593281792,0.08820853397117384,0.043382556287040915,0.0014241705828697158,0.0005360447527742304,0.7693528571542312,0.6941477804993286,0.09293554025668307,0.06392799926734286,0.00562295942846722,0.0011851111989475242,0.16909364719187656,0.04847178820091809,0.07955245387878956,,0.37925669949592206
PIGEON LAKE,0.019951877884804955,0.09129312827038515,0.05888195565386742,0.0015994526120875602,0.003502900107640568,0.7549057989422918,0.7506768722359833,0.014555390870162492,0.07101140022788403,0.008498850110671119,0.0010042236714756314,0.1810498766665197,0.04227800618525715,0.08847369257974703,,0.4123979312345549
PIGEON LAKE,0.004781762762624174,0.08787214922483483,0.018367627851760195,0.0026844437116086577,0.0059368473553111974,1.1508124883822615,0.6539439610749656,0.09650598186665478,0.03762467505322883,0.008361285429595085,0.005605870737726924,0.17923183731269798,0.08934061500300579,0.131355863647386,,0.3169990332877022
PIGEON LAKE,0.011121691808346754,0.08148758734636694,0.03059737599829461,0.005902288347959543,0.011968480950692313,1.125718003953049,1.031813508226148,0.06799342718541725,0.055614889113980825,0.006540186684870705,0.005356200489410889,0.2224736395546306,0.06546605634624048,0.1069479344130128,,0.4950069279046385
PIGEON LAKE,0.016111584408658612,0.09257192626435184,0.02805940899102413,0.001123206368676571,0.011052126008592983,0.639328510320893,1.9327105059096767,0.023186249862816227,0.012256823138784678,0.0049315985581042535,0.002981957600442801,0.18382125329657453,0.05483607947183846,0.061203934015851454,,0.43542374640203374
PIGEON LAKE,0.01903137034264343,0.08423182187059404,0.056580267024476084,0.0018900293506521363,0.007379031512407532,1.1594649798671097,1.8913583865868824,0.09007248062630435,0.01756059385039218,0.007479418544737719,0.007778304272770525,0.19754579278917594,0.04298672240030242,0.09111121867860841,,0.458539437288617
PIGEON LAKE,0.024016539105337794,0.014977366116011429,0.060720297140630854,0.007206992613247762,0.012947937296455011,0.9394107471641832,0.6554402273811938,0.09740245282722788,0.03298600510098337,0.003384326288514741,0.004479214995245685,0.3396907427102896,0.040997347587013,0.11425705724592115,,0.8638178232979348
PIGEON LAKE,0.008029954868185182,0.08977712239221362,0.03329037823204947,0.0017090135579708034,0.012371352238866647,1.8770158941831416,0.6473994531954083,0.038844004725057585,0.07093746158989002,0.008400463609469076,0.0026913587213172716,0.15838049595680811,0.061218412442216485,0.08236844401432296,,0.33155463141388486
PIGEON LAKE,0.019547461917542197,0.0018367185551869322,0.04317018788326745,0.0017213297859289653,0.01094559190994411,1.3400227105344036,0.904817336110157,0.06585741212030295,0.025085499800413146,0.006207716333953571,0.005354287509522539,0.3178025648546511,0.04785151331944476,0.08666353076473048,,0.818892650479778
PIGEON LAKE,0.006886966659121689,0.09624036734029438,0.04049878276960819,0.001400316818774526,0.007082124122298114,1.8611293476472472,0.8305801177090351,0.056518621119134554,0.016840813370148533,0.008939340010156359,0.008969069173867349,0.16239654377139334,0.061660454906318024,0.08899869486906281,,0.33653048153879916
PIGEON LAKE,0.008185088112667556,0.0523322109548154,0.043752967497486445,0.0036389559184594363,0.002833855043077742,1.1176587957169437,0.9697494059954763,0.03233244644920956,0.004338500793421976,0.008399216224160812,0.005761360837849162,0.2102918457498287,0.05376922024129808,0.11496591703100527,,0.4621403999771827
PIGEON LAKE,0.002646726209175651,0.09633548383308471,0.015073821907453558,0.004170246464356074,0.011433845456186427,1.4002628084066848,0.5023231104710203,0.06031864542947662,0.01675491907004059,0.0029400776464047966,0.007624718728086388,0.20786796543839622,0.10983364093701725,0.17699652514589703,,0.33677373023227436
PIGEON LAKE,0.017298528269244336,0.09627196837203827,0.05598605607052525,0.001617628958521698,0.007945189908669468,1.395948275379206,1.280083003969769,0.08004226036460386,0.09871749941243187,0.005367593395474172,0.003310487644707469,0.16919872120730092,0.04496022197820261,0.08809130894465957,,0.37454463269904054
PIGEON LAKE,0.009534863468746546,0.08594036753854123,0.018473974167386338,0.0036371951404162786,0.012231404393090058,0.9239912277753596,1.006245765914111,0.07499685673412798,0.08609111739146572,0.008630423724283286,0.0010344255643444569,0.20208041570690502,0.07462108142590418,0.1041153672530883,,0.42750479844172257
PIGEON LAKE,0.017839587784208404,0.09743120354544299,0.06912556832564377,0.0015478055149142893,0.01161317037075709,1.9065386630361025,0.6843416608137184,0.0855509242357603,0.04867693107279808,0.008974202795565586,0.008473506316483975,0.16615314294671632,0.04792676867867335,0.10785473531891948,,0.34267792484255616
PIGEON LAKE,0.018290800164406616,0.09532499261530458,0.04395504166192851,0.007173237042942226,0.012466507361760724,1.8735831791939448,0.8142029572398024,0.06794184985049617,0.002596627960898469,0.004750638564776141,0.006922213662525987,0.2548879324439565,0.05338668936102595,0.10499206153987332,,0.6062850464309704
PIGEON LAKE,0.009905810236828468,0.07910544826987531,0.036279301620484934,0.0018236281227887378,0.009323345611795507,1.7593464241933612,0.9493122847507005,0.06238496935288414,0.06044951481776188,0.006869542608016409,0.0020651096761114293,0.16432851721491717,0.05483376705553345,0.08220093867120706,,0.35595084591801107
PIGEON LAKE,0.021926399773035357,0.0474711763052444,0.03460783506007629,0.006519374161781725,0.00356114515060107,1.04863323012728,1.7533730526105227,0.0053202445285719865,0.004435209352927592,0.006469800468419874,0.006375024442090488,0.3463877703156875,0.04494545443557004,0.07786105725758898,,0.9163567992539036
PIGEON LAKE,0.011851045691148282,0.09356726058263694,0.032063716482522084,0.0016744895505192855,0.007746833595067665,1.8607892099021537,0.8393080663801187,0.042379289040150446,0.05583116468505654,0.0021307739530965534,0.00524322188894661,0.1627524914907584,0.0571097528441028,0.07420128351621501,,0.3569464381119574
PIGEON LAKE,0.009009670826439387,0.09347187115795787,0.04072629158466869,0.0017920033590273741,0.009619421090467282,1.2194392477253722,1.0208747231613706,0.0763302381666412,0.018972537546519466,0.007569612805699767,0.009804002831371915,0.1588309708043109,0.05902639738165353,0.08947813659493517,,0.32798837843634404
PIGEON LAKE,0.007155360841468492,0.03589258487100867,0.036656511190142606,0.0033843769476918036,0.011273751657495532,1.8860369278888867,1.3854711011786907,0.051451312045455375,0.04616222211103735,0.009250503251967038,0.008908505376386931,0.24328037738321154,0.0484721889023067,0.10916457917325753,,0.5722043640740704
PIGEON LAKE,0.010470991313061631,0.099058329270803,0.0038787953969315545,0.0018910407646830231,0.004668038237737955,1.9039963247894285,1.268624541418839,0.07933755308582753,0.034753449306633884,0.002390528845919508,0.004486825651585925,0.2388805854867969,0.08792643443547937,0.12368369834239656,,0.5050316236825146
PIGEON LAKE,0.01872625677466931,0.09229114326202983,0.031563538668974475,0.0012245034890719653,0.006647805259865114,1.888979226760889,1.616254515649929,0.025335666659778645,0.0742372721615446,0.0012089703034861652,0.0075715165892784745,0.193685103808137,0.0500053062567276,0.05841198941307872,,0.4726380157546047
PIGEON LAKE,0.008236646536181058,0.049597538781342765,0.02084847876745737,0.0018307894626725147,0.006772052532472738,0.7387288429317751,0.6535792541531182,0.08781514922104294,0.017230548104273914,0.008693689561105427,0.006730635735013837,0.2177382842974255,0.05726782263948439,0.08310176239448433,,0.5128452678583079
PIGEON LAKE,0.01599564819612194,0.08401941770330625,0.038096319896898795,0.0013121537524345486,0.01288536162540501,1.3022331432772107,0.5897110252234414,0.07462560340813393,0.08076055232700502,0.001456236714432819,0.006084975063354551,0.17230924900372893,0.04483813141305756,0.061691028259074326,,0.4103985873390549
PIGEON LAKE,0.014898136595355882,0.0884265801194855,0.05927847768132693,0.0020806843604828473,0.006077142714379085,0.7988905352110505,1.24443790928925,0.02792760652764493,0.009829131805169214,0.0024306773272709512,0.0065703284405762875,0.17483287593035737,0.04834397909113154,0.10152529578310301,,0.3746293529168375
PIGEON LAKE,0.013165537590885616,0.0853229605163015,0.00436008043951653,0.001145210907420949,0.005097530578143633,0.6633711609228773,0.5211092095061114,0.09657659980413735,0.026741185211867254,0.006233144110983136,0.006142007488881043,0.2820852080623935,0.08315617225179953,0.09654275260893383,,0.6665566993264471
PIGEON LAKE,0.004533753583573663,0.09560439047050293,0.03715656533088819,0.0010935449225810906,0.010318991373457872,1.759627067944805,1.6518711387408618,0.011896817169700417,0.0486749119014025,0.003478739772593185,0.001088760120048284,0.16819830207086892,0.06862009907653352,0.09467348290430998,,0.3413013242317633
PIGEON LAKE,0.017546206311882015,0.0990290250949591,0.060232569432223326,0.0016621213004129752,0.012721679134212559,1.6052867300559475,1.2688338771307643,0.054364087649605555,0.05865134447977707,0.006338102789148383,0.007596909852266348,0.16769929643560566,0.04635793765429072,0.09506720516979482,,0.3616727464827315
PIGEON LAKE,0.007650133104584879,0.003049776157984539,0.045154808490687655,0.0016293020225885708,0.005778442275111639,1.5988141025434635,0.747596503384921,0.066724235620129,0.08682513308384168,0.003505330577337598,0.007735476856719974,0.3292896854767263,0.05206649538189885,0.12680198285907743,,0.8090005781892027
PIGEON LAKE,0.013476759630642925,0.05934393519135894,0.012989029377766768,0.0026146119250657503,0.009700140349010124,1.782549537128092,0.834027938744207,0.041322000491958874,0.013238409829089304,0.003159544196964666,0.0013697244573498127,0.3193614613676152,0.06648412804761034,0.07519995976482993,,0.8164002962904053
PIGEON LAKE,0.007870444913969828,0.08922146140261893,0.05639477275028629,0.0011025438235268605,0.009690852474683567,1.535340265153109,1.8050390037318502,0.019753574302448944,0.05903445665617238,0.005671898588880387,0.005535056770574753,0.16387833382438333,0.05512927044644489,0.09861150585244896,,0.33789422517425616
PIGEON LAKE,0.01551953242532194,0.0768613742717665,0.044482512888294995,0.0036937283439209797,0.010805800031126241,1.8753221591450924,0.6875418096887793,0.020787155236393656,0.04424369675637843,0.005473888887340675,0.006819427601144934,0.21802026006357003,0.04669591640353239,0.0893735901878899,,0.5179912735992879
PIGEON LAKE,0.015876656176785388,0.09486466032182359,0.04859462775487194,0.001233968608487331,0.011188144195262172,1.0195521283345612,0.943664119375695,0.057379363307184184,0.05229783681887346,0.0045806612848931375,0.004479676673823441,0.15817620663434243,0.04377154399739918,0.07358445634527128,,0.35717261956035684
PIGEON LAKE,0.012434552747523822,0.0845275993846796,0.05867188762588034,0.0023478097887872033,0.011504863807080733,1.4053310480630317,0.5438141591940261,0.049859257226384894,0.0832730980982334,0.005348530585782494,0.004456580123824561,0.1617863830915854,0.049458891323997244,0.09962191074666972,,0.3362783472040892
PIGEON LAKE,0.015504990172044382,0.08746946732125879,0.07494069040352587,0.00393284152445309,0.00809121719680957,0.8660860809792643,1.1374960184205722,0.03465061418260773,0.002152283127535841,0.0012486391444227552,0.004293377139826627,0.20183976382488877,0.05657458735022467,0.1440860798491855,,0.4048586242752562
PIGEON LAKE,0.021920070087817368,0.05136873833640122,0.056567297324249734,0.001299518387202784,0.0024107573557235916,1.3522384076071146,0.6122620854835596,0.08548355821712232,0.05419266841674193,0.009829669467364924,0.00885539775938558,0.27525954795322544,0.03881547797977652,0.08168998986561098,,0.7052731760142888
PIGEON LAKE,0.011240451450284225,0.03515689538654432,0.0391339222383085,0.00154391923654965,0.011726096901328115,1.8561634951168018,1.1022286603297053,0.06156354467066524,0.07043008832830149,0.004764362762179895,0.0018128958318987792,0.2754086529285787,0.038342830213163245,0.08124962472008662,,0.7066335038524862
PIGEON LAKE,0.011340679890249027,0.08213853380834231,0.05742985817589559,0.001255013374495806,0.011821546813533125,1.8250527056009764,1.96676772914991,0.055806793772257814,0.01607088346612129,0.008748072617102556,0.009816836556906728,0.16002513459733322,0.04952447924420259,0.09599854172910091,,0.33455238281869615
PIGEON LAKE,0.014633411569543897,0.0006403348002944412,0.06009823006528299,0.0013679841791702741,0.007398053476911253,1.4494292216392624,0.5672969404939304,0.07666878317861439,0.032617538682196676,0.007577132051621062,0.003559855583410006,0.3153131526872932,0.060222583400905874,0.11997199090842024,,0.7657448837525536
PIGEON LAKE,0.009970917480339257,0.08756294588098595,0.05195147821464683,0.003386236976360697,0.00962731625804206,1.915556579305083,0.7336622219431854,0.04849149084539389,0.011045209092189402,0.008947391104160433,0.001663424369115588,0.16818863871757292,0.05782661576681118,0.11153285367871038,,0.3352064467071972
PIGEON LAKE,0.0119216651399724,0.07725453250943493,0.044897809342362184,0.0015421261081136652,0.010611855428491423,1.5906733216809394,0.5685274642546745,0.059144822184330294,0.038743205079022076,0.007378485360035283,0.005425123056266262,0.15951882170471132,0.046143079400214074,0.07702140943724979,,0.35539197627667013
