,B_0,A_0,D_0,e_BD,alpha_B,alpha_D,alpha_Y,tau_B,tau_D,tau_Y,a_A,a_D,sigma_A,sigma_D,x_A,x_D,n_D,MSE,MSEM,MSEB,MSEP,MSEO
PIGEON LAKE,0.037600614615714706,0.049593684186140914,0.030605714161171638,0.6945887050582752,0.006946178592822644,0.005268605679614346,0.00669776368921964,1.792290540349193,1.7176010441570464,0.809222623538103,0.050903328719324674,0.033275620353606865,0.006765970395121395,0.00706941649167476,0.005857274905674266,0.004186996910542547,0.05409224050281501,3.619488008195304,0.016852770168409383,0.10726245293007507,,10.734348801487426
PIGEON LAKE,0.08839486819934392,0.013689362978178167,0.0033929816745104646,0.7114874950068821,0.0034839962554277415,0.007625305002575819,0.012292257600476727,1.7197027575614858,1.0053907000629476,0.8821591465769248,0.072892492536147,0.008204625530749285,0.007496964959814852,0.0069989264366698434,0.0023199930009020417,0.0079134529774377,0.01661912021870586,3.2602568214572365,0.06355998531250175,0.08106769763086584,,9.636142781428342
PIGEON LAKE,0.028693848113938665,0.08895061851939193,0.07830323964736255,0.6771508137346283,0.003666429870416452,0.0022938532872417653,0.010335804596377781,1.7077391701349964,1.1326803683839555,0.681642557429596,0.09084780029501015,0.039960927478069806,0.0025832509694670076,0.006052350872574882,0.006177729616800883,0.0023714279382648666,0.002501801250165747,3.758450917210606,0.07651777128096751,0.16744331559872075,,11.03139166475213
PIGEON LAKE,0.018895307173364673,0.05931812507949154,0.05670606707578055,0.6643698798367638,0.005842009194432588,0.005518325837388878,0.008751752146234545,0.17417768586124482,1.6405129334240365,0.6501018148070723,0.03326307296827284,0.09720365900673679,0.006121135739478008,0.0040520300521975396,0.009813703864750046,0.0012322802190342062,0.13619615059711998,3.5513925053098654,0.019738691923347273,0.09502782654639601,,10.539410997459854
PIGEON LAKE,0.06518995409902141,0.05877239271215659,0.09279060943115186,0.654680049196896,0.005424682283287218,0.007086276249059707,0.003597445391321959,0.8260029802677753,1.5988776446597106,1.706102263006051,0.05133003484678168,0.05337687453853417,0.007443662471419245,0.002776692860382336,0.0029176378365108574,0.0015815895402484697,0.11546502030606835,3.513411626051875,0.03448525619298446,0.07840389857499094,,10.42734572338765
PIGEON LAKE,0.0018972332970583553,0.09588284896105187,0.011370353250842222,0.6903729303841221,0.0056725023708267125,0.003772634849433281,0.0021052765137255193,0.6040843590134071,1.8663768111189871,1.6782663421201238,0.08796252199465482,0.009503923117243906,0.004603787095229958,0.009960616950650404,0.0017986670037315887,0.005626087314973488,0.12596567073022927,3.7589243836123116,0.052588878478589104,0.1518962838125179,,11.072287988545828
PIGEON LAKE,0.05938082774858357,0.03951759667241924,0.027332286372874527,0.7593287393585669,0.0032854670977930903,0.009785946764211118,0.011423440887014715,1.3970176157235121,0.6050717148083629,0.7720385702341832,0.02077558661628279,0.08935584609112251,0.00102004863156802,0.0017820969810629036,0.004308774329617513,0.009007540774058742,0.14586108783358154,3.239864358958135,0.09076220238518755,0.07528069063150035,,9.553550183857718
PIGEON LAKE,0.03165018915868674,0.025925695017275555,0.02912132446436922,0.6989762354314693,0.006673824664563159,0.005635175090015383,0.007004220262803718,0.7292749676697162,1.924089224980688,0.900106449165891,0.0064915291300980185,0.027865490600206363,0.0076084898206728434,0.00673566119803173,0.009265450716368556,0.004579762137985843,0.05520615292547454,3.5184916656606977,0.04799969596978908,0.08119369451230951,,10.426281606499995
PIGEON LAKE,0.01055881055370713,0.06983752387244291,0.06722685574685852,0.7486479446777207,0.006470441058943931,0.008440852305986613,0.009108236348291379,0.4867560430998079,1.42581676840496,1.2948517438111429,0.04661833545074233,0.03189482909378154,0.005340054533105808,0.00494678873485951,0.007762020212716238,0.005171082139583787,0.11630633822603625,3.74408229523222,0.03721474713479811,0.13760894834783513,,11.057423190214028
PIGEON LAKE,0.0638928637160119,0.06828119729378473,0.017794800496847445,0.7210132353455941,0.00308343509582326,0.0053617578110049585,0.002696505404945791,0.7622323955974308,0.7538814428638482,1.1136514583296762,0.07153492216455021,0.07012911680486092,0.0030551287017993975,0.0030996279518388714,0.0051382536677559,0.007003748301210086,0.03620746265790794,3.3069146105652063,0.1381492855472631,0.07636948222132818,,9.706225063927027
PIGEON LAKE,0.07969634409899326,0.08419057740781383,0.03259689631640646,0.6895418930163127,0.001979368997324945,0.001128933235016425,0.005179865873563623,0.20941230134238253,1.9994205605991173,1.3775180346250337,0.08081356755066213,0.040912965847029824,0.003387081891340208,0.00845614587569695,0.0031430372610119044,0.004957521033737707,0.12719762646827754,3.2687309831226052,0.05280213735545804,0.0812837332415099,,9.672107078770848
PIGEON LAKE,0.0650459945400476,0.03891927726817133,0.03775440495270136,0.7560685790653118,0.009305000180039984,0.009834013777136262,0.0003397509810754429,1.5001389550555404,0.9118791909841724,0.9374064534572369,0.06690718920325597,0.08236453083907966,0.008966949896856844,0.0031623164428544034,0.004236069940599425,0.005044066668563572,0.058760982987669005,3.768570728003908,0.04320680537942887,0.14306546808210863,,11.119439910550186
PIGEON LAKE,0.0639826519908131,0.023072149664265348,0.02242215662309375,0.7699026461364551,0.0031451156294339914,0.0037466554320614532,0.01012134004606923,1.4295448007028804,1.7597778140633737,1.5959533560070303,0.007451646245097393,0.09343330943716907,0.006411668837810986,0.009450316365345823,0.0023561308124748982,0.007332266625297502,0.011069030930131257,3.3839810416564884,0.3249801699966892,0.07137816894110481,,9.75558478603167
PIGEON LAKE,0.03096502452110694,0.001564068171787933,0.02412776821689283,0.7807505374834156,0.009923955432982662,0.00805388741765781,0.006003551769594584,1.2632914772961554,0.9006092850791081,0.9611816444919529,0.0260858460550701,0.0402788116546249,0.006211871231794893,0.00519661355833301,0.008924943791086572,0.004213263099602077,0.1341137116115391,3.2687275493585326,0.8195366683589556,0.14546372349355036,,8.841182256223092
PIGEON LAKE,0.01801765755958447,0.05469748072881641,0.06508382308122396,0.7552382018901747,0.009523545127304873,0.0017085984628348217,0.002020265717284039,0.8149028799465043,0.8736510458322503,0.7238737348366797,0.009859827235095805,0.0998420995208463,0.0014597292724019238,0.0013613373936955699,0.007802426212706794,0.009700114613910257,0.03516822785561853,3.8180738834020382,0.07794147137071394,0.16748946216846478,,11.208790716666936
PIGEON LAKE,0.016085930548019094,0.04362913260010876,0.059374916589228534,0.7757825315799853,0.0062752385335580144,0.004547603520706576,0.0047244960364666395,1.7595828196171535,0.7949430353995495,1.4864156090799483,0.06275782953942735,0.004872849525471713,0.005841134702176691,0.002907397324374429,0.005714647523875807,0.0060038187805608895,0.06370589924869761,3.7359614457692465,0.033897743506402137,0.13425196364685962,,11.039734630154477
PIGEON LAKE,0.04832572338692499,0.07428102910391451,0.08513320114749463,0.7400542821162727,0.004896934168415862,0.0035611639390195644,0.011508919845164351,1.9746326332305764,0.9113258530899555,1.8826659787009523,0.09488958414083273,0.07992600265323481,0.0025067335803349356,0.003718150053475892,0.006941088356323205,0.006115956816166967,0.07635742231239256,3.602245581074992,0.013871610517611562,0.09724681738075193,,10.695618315326612
PIGEON LAKE,0.07745561041571218,0.09744980538466003,0.008023472895590592,0.754298803347861,0.006591801726513696,0.0010227962628141163,0.0007685492119010387,1.598239474454676,1.8053230547136032,0.7211158513118444,0.07448423280667624,0.06061691909054841,0.005886465701196737,0.004993460188680391,0.007824170926392409,0.00951126686386007,0.02993266711235701,3.601160314348947,0.016387837772312938,0.1263856313709496,,10.660707473903578
PIGEON LAKE,0.02269771503438722,0.015452467741438172,0.04633704670287889,0.7584583739732097,0.007159123878600847,0.007711709698613126,0.004806439391453112,1.2973826167582647,1.3522133055191197,1.9952325319417104,0.08206160184072954,0.09329847489034059,0.007153565930566087,0.008849205444683811,0.009870768855229178,0.0076586287799616974,0.023272470662993316,3.782321942177113,0.05221049066416816,0.15130590761136883,,11.143449428255801
PIGEON LAKE,0.03135265878433065,0.03404606010337968,0.08165792689810156,0.6859657748680598,0.006883581517331786,0.003368321633474303,0.004195465217025344,1.323636026751379,0.920602665143017,0.8178738661532883,0.062222217969955945,0.09287996624088923,0.009913245239093689,0.006891709757108122,0.006011959192008313,0.006221996643147961,0.123681741954733,3.566746785403346,0.01948390664416124,0.09050032344289137,,10.590256126122986
PIGEON LAKE,0.025797410449221493,0.0027302700176931177,0.03452641727336919,0.7077450247486641,0.0014424675015685421,0.004241669683117661,0.011698886423009956,0.4533328530481563,0.5744886953123536,0.7003526135191152,0.058364417424654425,0.06018635195529656,0.0011523994063315519,0.00447404439459442,0.009257083734782517,0.00640327124207617,0.0625245055143165,3.1652512989509085,0.6996893074598534,0.13977025369989468,,8.656294335692978
PIGEON LAKE,0.03995475374778229,0.09823389801856315,0.031286742291749964,0.7717115046481106,0.00151237808613485,0.002527435538987243,0.0016823528491456815,1.4578188642984486,0.5056686044735355,1.5389977547218034,0.04311986022127294,0.07604018928014869,0.001986208832930514,0.001075138575211347,0.00877865354682777,0.0021607162628664964,0.046498251259774054,3.2425654809983246,0.21761601195791794,0.07611577701201948,,9.433964654025036
PIGEON LAKE,0.07291724113611864,0.0904585071092165,0.0825948318133771,0.7104857283462102,0.00795267106925834,0.003534384604852701,0.0090576676040214,1.1488070977277658,0.6804484851898674,1.8675838354694672,0.06762790258019763,0.03585209357686282,0.009653803571786418,0.009735894943323643,0.003729721313242486,0.004105292054060593,0.012261374366514685,3.7793579941919297,0.07781875100410178,0.16757124771301157,,11.092683983858675
PIGEON LAKE,0.007110779464610972,0.012555635950341197,0.03610533209206035,0.7468765948714818,0.004868785784203869,0.007195587047441935,0.004264099289770512,0.7461422391434201,1.3733037609489342,1.87220216641228,0.07527573688007697,0.008678787624306544,0.00887624606648325,0.0072176262501856495,0.00962348497705475,0.004112869981174346,0.027224396236603977,3.669799157850092,0.012873736956914327,0.10577921392860046,,10.890744522664761
PIGEON LAKE,0.006407121157583073,0.09144114325680663,0.03895650768175585,0.7414173687244225,0.00738059439172856,0.006320839874510908,0.00982039017638223,0.5265687028585193,1.9599437921682825,1.9679684916740308,0.029556761241722466,0.01864649541293898,0.004289300660752893,0.003939955893324186,0.009049306978300026,0.00870189841634278,0.09261166623720964,3.7893460009757676,0.0546632311979081,0.15253995158165298,,11.160834820147743
PIGEON LAKE,0.027771039510692697,0.03167341571217808,0.044317352154597534,0.7853644209519808,0.008602513257184015,0.008260690873449822,0.006058853066759996,1.0084108980142106,1.3169216581895473,0.6073256894697227,0.03456017423308863,0.0865307974147585,0.008462764765497273,0.007271677096489488,0.00574157772395651,0.0025648036094023485,0.05119379431766992,3.7961738240054412,0.0534024151346708,0.1510495552113412,,11.184069501670312
PIGEON LAKE,0.061203442293209356,0.08705715006752748,0.04209435476230759,0.6673267318526177,0.002269865656329486,0.004880466720684964,0.007794635162927807,0.5615726044664264,1.9667431038240344,1.391221385115987,0.016866076661770257,0.08729385095525433,0.004018986321617126,0.00557170239019679,0.0036587506663632724,0.009951543228035691,0.005021092427123036,3.444837386174136,0.24386835145097666,0.06257603711747414,,10.028067769953957
PIGEON LAKE,0.07459994099129165,0.0035779686207252706,0.07862652280670229,0.6917889292890166,0.006473301399779496,0.0016404804698376594,0.0009413050132767902,0.14093846657757414,0.9521594973034921,0.9141130728450466,0.07708945793043676,0.08076786132314856,0.007177378980314698,0.0010326681166456225,0.0011434404998711322,0.002295232299217115,0.12161923849329773,3.5152467595393664,0.36870152863454775,0.06274291093567605,,10.114295839047875
PIGEON LAKE,0.07536673803972634,0.005205310601888488,0.05235943370239185,0.6845713090958624,0.008646351592143577,0.003232869985811863,0.006970170824159603,0.9170434475033732,1.9555366983320774,1.9243270404975463,0.051966285079393264,0.03621363447266922,0.009048033436881058,0.006936260325265339,0.008140756656088178,0.00578661793749797,0.02947237386508649,3.781112709831582,0.06702714352479983,0.1621195913004964,,11.11419139466945
PIGEON LAKE,0.06173152743431747,0.09317949208363156,0.008939761362555816,0.7282158856023121,0.004597424255368931,0.0013948068119722466,0.012153548993394499,1.1406396399197745,0.7739306917274696,0.5242364503600774,0.03228409234986464,0.024320553791470467,0.009964554388779313,0.009316762131802199,0.007683817901295771,0.008052166248481233,0.04255558318524118,3.4370939194696213,0.025993544269551437,0.09615600899197935,,10.189132205147333
PIGEON LAKE,0.05187303830096834,0.04708367411943092,0.04019356020829262,0.6810211140569458,0.008693923385813176,0.005953945926088323,0.0033363871426460205,1.7433688393788698,1.7069770160665243,1.6378948783567608,0.04211605195936571,0.06835306197451221,0.002056146779998379,0.005688597306797877,0.009512079205150164,0.007429237924516407,0.06499341147496838,3.6954251875281554,0.02505898048734792,0.1250562154627107,,10.936160366634407
PIGEON LAKE,0.019465671481322434,0.03761924163030148,0.038467784789438415,0.7230495319450112,0.00906908274012221,0.0032900595947486515,0.0025497556166944315,1.344794450610716,0.7409361308939881,1.8397544461393907,0.09040083964236867,0.07298385135289402,0.0038982946859065686,0.008000734330533724,0.002993502973236897,0.008615723455937299,0.021044558856030425,3.824226470573803,0.07607321294203934,0.16688768134968804,,11.229718517429681
PIGEON LAKE,0.02402560914687727,0.06945674216684193,0.050089783410252324,0.665499129040878,0.004540359841114501,0.008309966522983997,0.007643737244646045,1.6962098152337792,1.3064602936085414,1.4269416486128363,0.08841315961263885,0.007951956840874103,0.006726060144743442,0.004422136084639506,0.007241001984206009,0.0010030751517541708,0.11573085818609558,3.448298277476667,0.04600128996345642,0.0807172338166949,,10.218176308649848
PIGEON LAKE,0.05669986062658348,0.06724470689624389,0.05273776743767447,0.7597635005298113,0.002616183984810501,0.0036320097557752985,0.011243428052937909,1.731149107300503,1.46200526566151,1.8033745500675857,0.06921240927503516,0.02138164618435503,0.002243708704032613,0.005092828352755712,0.0015993586843465256,0.005817703228386144,0.02583395455981325,3.3877473015367503,0.2963559722936425,0.061417525591489636,,9.805468406725119
PIGEON LAKE,0.021890204876811672,0.018036035423197892,0.02378024401684853,0.770810406364945,0.0023886371103779584,0.004201796217654559,0.0057693393696822,0.8607806492029133,0.5429504400980856,1.7608559370497006,0.047256468878153685,0.014552413971729489,0.0037189575154314624,0.008899029323263724,0.0033229305049007,0.0069906641340479565,0.09375302730867174,3.1882594969710873,0.37983406615370996,0.09300670429286369,,9.091937720466689
PIGEON LAKE,0.07794723881189507,0.021685563670456105,0.0010243512638127145,0.6955271898498011,0.004046582372566464,0.006023733591083571,0.00613920665536222,1.6491530003252508,0.6908355037513525,0.7888659455613443,0.07593017353849076,0.08396770008266886,0.00628054435550459,0.008605511666228425,0.0047583916903352124,0.0052352967188035214,0.07435447433004445,3.2186996963624828,0.06457642770326173,0.08138772622605585,,9.51013493515813
PIGEON LAKE,0.04495858711409826,0.08160794439393232,0.04053061763157711,0.7647118710719907,0.003801437504412023,0.008886748310070917,0.002513515911515155,0.8719075297813158,1.7048079536268586,1.0312407669432004,0.04140524834224858,0.025513548196768026,0.001881444336922989,0.005814984221978518,0.0019835513907810274,0.0031031284353044224,0.1008659623491458,3.334279838409071,0.1063172330040192,0.07412526212000344,,9.82239702010319
PIGEON LAKE,0.035137755753950506,0.07708327021602358,0.018079377944491146,0.6755858648796316,0.004259693550712748,0.00746050426214764,0.009269012789194009,0.2129259436851606,1.122417539597648,1.7683951954973403,0.07478015116276399,0.02886491236659073,0.0038568482046974616,0.001437063431559007,0.009118189033055219,0.007578711283238855,0.08854114558261862,3.366147106220746,0.050938403802325664,0.08056968870243551,,9.966933226157478
PIGEON LAKE,0.09079086886640061,0.06292278853579814,0.08727567149700347,0.7914541630939699,0.005007193191261761,0.007879643476604171,0.003674980451612163,0.4945982883340445,0.7785408014146805,1.5288529455291158,0.08500480673004776,0.06655795758301378,0.009606673009249875,0.004332376463837504,0.007581026813775264,0.007280690971107253,0.020059627839482216,3.7830890991702777,0.07129456264384498,0.16611118634812103,,11.111861548518867
PIGEON LAKE,0.029291665499309495,0.08018242727469474,0.03809925368503361,0.7380963893189135,0.005283842918414748,0.0018908735983556432,0.002388859114841251,0.4130087273319343,0.8587989134879979,1.0958019385110203,0.012858133832662676,0.04410433651840442,0.007840499718824851,0.008670645454370716,0.002059101791888533,0.0027425945063819647,0.03975732557835148,3.777786709688509,0.04742744342619043,0.15394725765484504,,11.13198542798449
PIGEON LAKE,0.06986196237503922,0.06566968030428613,0.08780825431686515,0.6583044305035072,0.008171321579540106,0.003207931220117315,0.00872215659123731,1.2529396048001944,1.2579354625584451,0.6232907843578437,0.06860527333891461,0.012388302898483673,0.0080851709715288,0.007951414755249964,0.007952469023105887,0.0058979882475879795,0.13329773614357188,3.6912972412040665,0.025152889972569113,0.12462507982120105,,10.924113753818428
PIGEON LAKE,0.02625976277404345,0.07087696502018662,0.029813634924721274,0.766887065435335,0.00845148547814996,0.005382947216484871,0.010239759532555641,0.9320817820003768,1.7492801240743279,1.6059628730057889,0.004144793968015363,0.04383281287344175,0.003501938766136848,0.0044445712157686786,0.005262040850859678,0.004363795248443013,0.13471989530234668,3.551414597501808,0.015860853369648813,0.10180363398989725,,10.536579305145878
PIGEON LAKE,0.06720347027212316,0.0675516206339761,0.0847065958803061,0.767109929582419,0.005098137438993342,0.006780158097543102,0.008173397792266236,1.7734323633017293,1.8306563610300453,0.9574985153776029,0.021598552347668196,0.09899024357030223,0.005046269363322315,0.008538002968816218,0.005683399659473429,0.002948858688592625,0.11092523856836468,3.4714117164798,0.051954978047180224,0.07408719295906943,,10.288192978433152
PIGEON LAKE,0.09003796157557054,0.038704057438486095,0.006111559242727757,0.7908267892968316,0.0017926401939032948,0.004742177515325767,0.011376114740102798,0.8055095250219475,1.906128297653843,0.78783761140565,0.09857337202544056,0.027569088715735542,0.007109349582987761,0.008294744201579468,0.001861496026895519,0.006262887218241521,0.04698735358190719,3.2507053132640635,0.05474468241852263,0.0828942711007064,,9.614476986272962
